239.0     3     3     2    35    64   344   475  1051  1230
240.0     2     2     2    34    70   420   514   994  1222
240.9     3     2     2    33    77   440   628  1062  1271
241.8     4     2     1    33    81   427   644   973  1274
242.6     4     2     1    33    72   413   591  1113  1268
243.5     3     3     2    34    63   362   551  1069  1210
244.4     3     3     2    35    60   441   641  1079  1405
245.3     3     4     1    36    58   462   593   913  1520
246.1     3     4     3    38    55   518   540  1100  1110
247.0     2     5     1    41    55   468   639   763  1174
248.0     2     3     1    42    59   448   721   997  1253
248.9     3     3     2    43    65   388   719   949  1276
249.8     2     3     2    42    64   406   618  1014  1248
250.6     1     4     2    39    61   379   636   981  1353
251.5     2     4     2    37    62   497   588   971  1410
252.4     2     4     1    37    64   407   589   912  1368
253.3     2     3     2    38    73   426   742  1006  1172
254.1     2     2     2    39    88   373   672   898  1276
255.0     2     3     2    40    92   371   657  1037  1487
256.0     2     3     2    40    95   335   585   999  1376
256.9     2     4     2    40    95   385   611  1062  1479
257.8     2     5     2    39    84   404   645  1073  1376
258.6     2     5     2    38    80   458   683   953  1157
259.5     2     4     2    38    79   376   576  1065  1176
260.4     2     5     2    37   101   448   656  1081  1193
261.3     2     5     1    37   102   393   607   861  1365
262.1     3     4     2    37   106   444   584  1040  1193
263.0     2     5     1    38   132   379   758   910  1676
264.0     2     6     2    39   160   376   485  1061  1273
264.9     2     6     2    40   162   367   661  1094  1265
265.8     2     6     1    41   186   384   653  1124  1461
266.6     2     5     1    41   125   372   550   969  1179
267.5     2     5     2    41   151   380   589   945  1406
268.4     2     6     1    42   148   359   579  1027  1311
269.3     2     7     1    45   169   430   681   986  1393
270.1     2     7     1    46   233   355   758   961  1445
271.0     2     7     1    48   225   374   565  1084  1256
272.0     2     7     2    51   231   366   667   962  1324
272.9     1     7     2    57   249   362   647   971  1182
273.8     2     8     1    58   214   442   725  1096  1168
274.6     2     7     1    55   179   357   626  1064  1301
275.5     2     7     1    52   173   415   587  1042  1070
276.4     1     7     1    49   170   353   623   945  1250
277.3     1     8     2    48   277   425   605   948  1358
278.1     1     8     1    46   227   356   633   979  1071
279.0     1     7     1    46   212   365   699   949  1338
280.0     1     7     1    47   276   387   612  1037  1267
280.9     2     7     1    48   265   381   679  1032  1055
281.8     1     8     1    51   237   377   639   964  1390
282.6     1     9     1    66   261   367   596   951  1325
283.5     1     8     1    84   201   287   638   985  1365
284.4     1     8     1    79   223   320   692  1016  1238
285.3     1     7     1    70   215   311   518  1029  1405
286.1     2     7     2    71   206   323   616   911  1553
287.0     2     8     1    68   287   344   466   781  1339
288.0     1     8     2    66   274   264   634   886  1238
288.9     1     8     1    66   229   408   538  1187  1567
289.8     1     8     1    77   229   357   552   917  1554
290.6     1     8     2   101   193   374   621   783  1175
291.5     1     8     1    95   224   385   549   871  1313
292.4     1     8     1   109   228   311   459   871  1116
293.3     1     8     1   100   218   321   553   949  1499
294.1     1     8     1   113   213   317   501   920  1346
295.0     1     8     2   109   182   309   488   904  1352
296.0     1     9     2   102   229   358   527   804  1092
296.9     1     9     1    95   190   298   631   808  1236
297.8     1     8     1    92   180   359   458   799  1213
298.6     1     8     2    78   148   279   479   847  1089
299.5     1     8     2    71   182   244   432   912   829
300.4     1     8     3    69   174   333   435   804  1165
301.3     1     8     3    69   201   278   407   726  1133
302.1     1     8     3    68   202   321   563   774  1028
303.0     1     8     4    70   171   284   612   827  1131
304.0     1     8     4    65   170   263   473   767  1273
304.9     1     8     4    63   163   227   536   686  1003
305.8     1     8     4    58   151   308   484   737  1096
306.6     1     8     5    57   158   261   404   825   793
307.5     1     8     5    55   162   204   551   619  1119
308.4     1     8     5    57   175   232   395   774  1032
309.3     1     8     5    63   167   243   443   734  1030
310.1     1     7     5    75   141   211   396   771   927
311.0     0     7     7    68   159   244   391   693   935
312.0     1     8     5    62   142   205   409   677  1070
312.9     1     6     5    53   133   213   347   683   967
313.8     1     5     5    63   118   188   358   677  1034
314.6     1     5     4    75   135   220   338   741  1027
315.5     1     5     4    74   129   173   451   600   967
316.4     0     4     4    68   136   212   348   582   983
317.3     1     4     4    65   133   201   348   620  1063
318.1     0     3     3    81   120   196   321   597   848
319.0     0     3     3    74   119   155   380   579  1030
320.0     0     2     2    66   108   246   372   679   813
320.9     0     2     2    68   103   200   363   572   913
321.8     0     2     1    87    87   176   288   511   912
322.6     0     2     1    84    83   183   334   426   655
323.5     1     3     1    79   100   147   239   489   825
324.4     0     3     2    75    95   135   261   505   808
325.3     0     4     2    78    92   134   250   438   785
326.1     0     5     3    71    90   150   267   503   714
327.0     0     6     3    57    92   173   274   576   647
328.0     1     6     4    48    92   157   225   389   655
328.9     1     7     4    38    76   133   225   466   605
329.8     1     8     5    31    72   126   245   395   617
330.6     1     8     5    30    71   140   202   412   681
331.5     1     8     5    30    61   136   251   398   611
332.4     1     9     5    30    59   111   230   337   669
333.3     1     9     5    27    60    91   190   391   411
334.1     2    10     5    25    55    90   188   405   507
335.0     1     9     5    23    55    90   162   317   506
336.0     1     9     5    23    47    76   149   268   495
336.9     2     9     5    24    39    70   141   205   396
337.8     2     9     4    27    40    88   100   206   389
338.6     2     9     4    31    31    71    92   252   263
339.5     2     9     4    29    30    55    62   215   341
340.4     1     9     4    29    33    50    85   219   315
341.3     1     9     4    31    29    42    86   193   251
342.1     1     9     4    33    26    37    73   113   244
343.0     2     9     4    31    22    30    54   125   284
344.0     2     9     3    31    20    30    53   132   188
344.9     1     9     4    33    21    32    54   126   272
345.8     2     8     3    34    24    34    57   129   222
346.6     3     8     3    35    28    38    63   132   189
347.5     3     9     3    36    31    39    72   133   176
348.4     2     9     3    37    32    40    89   147   138
349.3     2     9     3    37    33    44    86   154   168
350.1     3     9     3    37    34    48   121   149   195
351.0     3     8     3    38    33    59   144   166   220
352.0     2     7     3    38    33    68   114   175   225
352.9     2     8     2    38    33    59   108   137   193
353.8     3     9     2    38    35    52    92   146   200
354.6     2     9     3    38    32    53    83   144   177
355.5     2     9     3    39    28    53    85   153   185
356.4     3     8     4    39    25    53    87   142   248
357.3     2     8     4    41    25    55    88   145   215
358.1     1     7     4    44    27    45    85   134   238
359.0     3     7     3    42    28    47    81   117   232

